discount,unitPrice,customerID,customerSegment,productCategory,baseMargin,region,profit,quantityOrdered,sales,orderID
0.05,2.62,2941,Small Business,Office Supplies,0.39,East,12.71,8,21.41,87618
0.04,4.55,2944,Corporate,Office Supplies,0.35,Central,28.288,13,59.75,90309
0.01,7.64,2947,Consumer,Office Supplies,0.36,East,112.1181,20,162.49,87511
0.07,42.98,2951,Corporate,Office Supplies,0.56,Central,565.386,19,819.4,91397
0.03,89.99,2951,Corporate,Furniture,0.66,Central,-230.9528,19,1809.75,91397
0.08,5.74,2952,Corporate,Office Supplies,0.39,East,-61.62804,12,70.03,91398
0.09,12.22,2954,Consumer,Furniture,0.55,Central,70.6767,9,102.43,86427
0.1,37.94,2957,Corporate,Office Supplies,0.38,Central,95.0544,4,137.76,90264
0.06,20.99,2958,Corporate,Technology,0.37,Central,224.9607,18,326.03,90265
0.1,36.55,2960,Corporate,Office Supplies,0.41,South,-89.572,11,379.72,90646
0.07,4.76,2962,Consumer,Office Supplies,0.39,West,33.3477,10,48.33,88611
0.01,7.98,2963,Consumer,Office Supplies,0.59,East,-34.592,4,34.91,88612
0.06,42.98,2964,Consumer,Office Supplies,0.56,East,-24.63,1,47.04,88610
0.08,9.68,2968,Small Business,Office Supplies,0.37,South,-536.242,1,10.94,86085
0.04,150.98,2968,Small Business,Furniture,0.7,South,-125.86,5,731.38,86085
0.06,363.25,2968,Small Business,Office Supplies,0.57,South,36.1641,1,344.87,86086
0.01,30.97,2973,Home Office,Technology,0.74,Central,17.1028,17,523.06,87186
0.08,125.99,2973,Home Office,Technology,0.58,Central,1269.38196,23,2424.68,87186
0.1,442.14,2973,Home Office,Technology,0.56,Central,137.68794,6,2411.43,87187
0.01,35.99,2976,Small Business,Technology,0.35,Central,882.4824,41,1278.96,89047
0.09,2.94,2979,Corporate,Office Supplies,0.58,Central,6.384,9,25.22,86544
0.02,5.34,2979,Corporate,Office Supplies,0.38,Central,5.2955,6,34.73,86545
0.03,40.98,2979,Corporate,Office Supplies,0.37,Central,170.7957,6,247.53,86545
0.01,5.84,2979,Corporate,Office Supplies,0.49,Central,16.092,4,23.89,86546
0.03,43.98,2980,Corporate,Office Supplies,0.58,East,274.0788,10,454.4,86544
0.06,1.14,2980,Corporate,Office Supplies,0.38,East,-3.782,13,14.53,86544
0.07,2.61,2980,Corporate,Office Supplies,0.39,East,10.7985,6,15.65,86547
0.04,2.88,2980,Corporate,Office Supplies,0.55,East,15.246,39,111.92,86548
0.09,100.98,2987,Home Office,Furniture,0.62,Central,-103.624,17,1700.38,91180
0.1,5.78,2987,Home Office,Office Supplies,0.36,Central,-57.824,6,35.96,91180
0.05,70.97,2991,Home Office,Office Supplies,0.59,Central,18.218,2,141.59,91466
0,5.28,2992,Home Office,Office Supplies,0.4,Central,25.058,36,203.05,91466
0.03,10.98,2999,Consumer,Office Supplies,0.57,Central,11.82,5,56.19,87041
0.01,10.14,3000,Consumer,Office Supplies,0.36,Central,28.152,4,40.8,87042
0.03,5.4,3001,Consumer,Office Supplies,0.37,Central,-237.544,21,117.87,87043
0.03,85.99,3003,Home Office,Technology,0.55,West,1037.1045,20,1503.05,91586
0.08,6.48,3004,Corporate,Office Supplies,0.36,West,-94.59,58,382.33,54949
0.09,20.98,3004,Corporate,Office Supplies,0.78,West,-293.74,13,356.61,54949
0.05,122.99,3005,Corporate,Office Supplies,0.37,West,1039.7541,12,1506.89,91389
0.08,6.48,3006,Corporate,Office Supplies,0.36,West,-49.1868,14,92.29,91388
0.09,20.98,3006,Corporate,Office Supplies,0.78,West,-152.7448,3,82.29,91388
0.05,9.99,3008,Home Office,Office Supplies,0.4,Central,41.3,20,203.37,89414
0.01,12.28,3008,Home Office,Office Supplies,0.38,Central,47.61,12,160.66,89415
0.03,5.98,3011,Corporate,Office Supplies,0.4,East,-23.5,16,107.08,56486
0.03,300.65,3011,Corporate,Office Supplies,0.52,East,1282.496,32,9705.46,7623
0.06,49.99,3011,Corporate,Technology,0.45,East,17.2,67,3247.54,7623
0.1,104.85,3011,Corporate,Office Supplies,0.37,East,1184.12,58,5582.63,7623
0.03,300.65,3012,Corporate,Office Supplies,0.52,East,1474.8704,8,2426.36,86346
0.06,49.99,3012,Corporate,Technology,0.45,East,19.78,17,824,86346
0.1,104.85,3012,Corporate,Office Supplies,0.37,East,929.7957,14,1347.53,86346
0.01,5.58,3017,Corporate,Office Supplies,0.35,West,-7.25,1,11.16,89071
0.03,3.98,3017,Corporate,Office Supplies,0.52,West,31.2018,11,45.22,89071
0.01,4.98,3035,Home Office,Office Supplies,0.36,Central,-75.9004,10,52.93,89128
0.04,6.35,3035,Home Office,Office Supplies,0.39,Central,52.1709,12,75.61,89128
0.02,12.99,3036,Home Office,Furniture,0.73,Central,-159.86,5,67.64,89129
0.05,35.44,3036,Home Office,Office Supplies,0.38,Central,165.8898,7,240.42,89129
0.02,12.98,3036,Home Office,Office Supplies,0.6,Central,75.01,14,184.4,89129
0.08,178.47,3036,Home Office,Office Supplies,0.55,Central,2267.22,22,3802.01,89130
0.08,73.98,3041,Corporate,Technology,0.77,Central,97.16,17,1181.67,86102
0.02,3.68,3041,Corporate,Office Supplies,0.83,Central,-20.65,8,29.93,86102
0.07,14.48,3042,Small Business,Office Supplies,0.38,Central,67.864,12,171.33,86101
0,6.48,3045,Small Business,Office Supplies,0.37,Central,-14.075,12,84.04,86104
0.05,120.98,3046,Small Business,Furniture,0.64,Central,-78.7592,2,251.06,86103
0.06,276.2,3048,Corporate,Furniture,,West,1167.38,10,2610.56,89789
0.06,125.99,3053,Corporate,Technology,0.6,South,402.066,11,1173.76,86662
0.07,8.33,3063,Consumer,Technology,0.52,West,11.95,6,50.28,88447
0.03,499.99,3063,Consumer,Technology,0.36,West,1773.6105,5,2570.45,88447
0.03,20.99,3063,Consumer,Technology,0.57,West,4.1822,9,158.87,88449
0.03,6.45,3064,Consumer,Office Supplies,0.36,West,39.1299,9,56.71,88448
0.06,355.98,3067,Consumer,Furniture,0.64,East,1660.92,14,5086.08,91376
0.03,120.98,3069,Consumer,Furniture,0.64,Central,638.028,15,1894.45,88191
0.01,15.68,3069,Consumer,Furniture,0.46,Central,138.4968,12,200.72,88191
0.09,1.82,3069,Consumer,Office Supplies,0.57,Central,-6.734,22,36.82,88192
0.06,19.23,3075,Corporate,Furniture,0.44,West,-25.38,4,84.6,14756
0,137.48,3076,Small Business,Furniture,0.78,East,-203.27,2,296.75,88241
0.07,300.97,3077,Small Business,Technology,0.48,East,-807.59,2,582.2,88239
0.04,35.44,3078,Small Business,Office Supplies,0.38,East,118.6317,5,171.93,88240
0.08,3.98,3078,Small Business,Office Supplies,0.52,East,23.304,9,35.19,88240
0.07,300.97,3079,Small Business,Technology,0.48,East,-807.59,7,2037.69,41253
0.04,35.44,3079,Small Business,Office Supplies,0.38,East,150.72,21,722.1,53476
0.08,3.98,3079,Small Business,Office Supplies,0.52,East,19.42,36,140.78,53476
0.01,1.76,3079,Small Business,Office Supplies,0.56,East,3.13,71,129.72,53476
0.01,193.17,3079,Small Business,Office Supplies,0.71,East,1141.07,63,12190.98,53476
0,137.48,3079,Small Business,Furniture,0.78,East,-203.27,10,1483.76,12480
0,2.21,3079,Small Business,Office Supplies,0.38,East,10.01,33,87.18,48483
0,65.99,3084,Small Business,Technology,0.58,West,313.812,14,798.89,89879
0.01,7.1,3084,Small Business,Office Supplies,0.39,West,-39.18625,18,133.19,89880
0.05,18.97,3084,Small Business,Office Supplies,0.37,West,-1.89,5,97.33,89880
0.05,39.99,3086,Consumer,Technology,0.55,South,4.29,3,130.91,88380
0.07,49.43,3089,Corporate,Office Supplies,0.57,Central,-122.77,6,281.82,91219
0.09,207.48,3095,Consumer,Office Supplies,0.55,East,683.9556,5,991.24,86220
0.08,40.98,3096,Consumer,Office Supplies,0.6,East,-16.64,3,119.86,86221
0.08,8.12,3096,Consumer,Technology,0.77,East,-59.73,12,98.77,86221
0.02,262.11,3096,Consumer,Furniture,0.75,East,-633.441237,9,2495.35,86221
0.04,33.89,3096,Consumer,Office Supplies,0.6,East,72.984,6,200.83,86222
0.05,35.44,3098,Consumer,Office Supplies,0.38,East,240.1752,10,348.08,89314
0,11.7,3098,Consumer,Office Supplies,0.5,East,-11.248,10,131.69,89315
0.06,2.89,3098,Consumer,Office Supplies,0.38,East,9.6117,5,13.93,89316
0.07,35.99,3100,Consumer,Technology,0.82,South,-299.8142,1,31.71,89988
0.04,3.08,3105,Home Office,Office Supplies,0.37,South,13.8,19,60.01,86327
0.02,6.48,3105,Home Office,Office Supplies,0.37,South,4.392,13,90.98,86327
0.04,125.99,3105,Home Office,Technology,0.59,South,-236.25,12,1270.7,86327
0.04,3.08,3106,Home Office,Office Supplies,0.37,Central,36.02,75,236.87,548
0.02,6.48,3106,Home Office,Office Supplies,0.37,Central,-50.64,53,370.91,548
0.04,125.99,3106,Home Office,Technology,0.59,Central,510.489,47,4976.92,548
0.07,34.54,3113,Corporate,Office Supplies,0.37,South,-20.18226,17,574.97,86860
0.02,12.28,3113,Corporate,Office Supplies,0.38,South,-156.9722,9,115.22,86860
0.06,34.58,3113,Corporate,Office Supplies,0.56,South,384.5043,13,456.58,86860
0.08,349.45,3119,Corporate,Furniture,,South,513.084,11,3772.19,86432
0.08,315.98,3120,Home Office,Office Supplies,0.38,South,44.52,9,2642.48,90160
0.02,7.1,3123,Home Office,Office Supplies,0.39,Central,-48.875,8,61.5,87287
0.05,120.98,3124,Home Office,Office Supplies,0.35,Central,881.0472,11,1276.88,87286
0.08,120.97,3125,Home Office,Technology,0.38,Central,-233.840688,2,233.58,87285
0.08,3.69,3128,Small Business,Office Supplies,0.39,South,-139.076,9,31.98,89810
0.1,180.98,3132,Corporate,Furniture,0.59,Central,-64.664,3,519.42,86790
0.04,62.05,3132,Corporate,Office Supplies,0.55,Central,1644.0768,40,2382.72,86794
0.1,5.81,3133,Corporate,Office Supplies,0.39,Central,-350.4395,12,64.96,86789
0.03,1.81,3133,Corporate,Office Supplies,0.52,Central,4.2028,10,19.14,86789
0.08,5.4,3133,Corporate,Office Supplies,0.37,Central,-44.068,4,25.35,86792
0.09,8.46,3133,Corporate,Technology,0.79,Central,-100.51,5,45.03,86792
0.21,14.98,3133,Corporate,Furniture,0.39,Central,-17.75,10,153.87,86792
0.04,155.99,3133,Corporate,Technology,0.6,Central,1374.948,22,2800.33,86792
0.03,150.89,3136,Consumer,Furniture,0.77,East,-677.872,23,3596.03,86791
0.09,304.99,3137,Corporate,Office Supplies,0.4,East,1623.9495,8,2353.55,86795
0.05,4.06,3138,Corporate,Office Supplies,0.6,East,-122.835,22,92.57,86796
0.09,280.98,3139,Home Office,Furniture,0.78,East,252.488,31,7974.21,86793
0.09,6.84,3141,Consumer,Office Supplies,0.58,Central,-88.585,13,87.1,86369
0.07,48.91,3141,Consumer,Office Supplies,0.83,Central,-485.68,15,736.86,86369
0.02,15.42,3143,Consumer,Office Supplies,0.59,Central,-16.37,2,33.84,86368
0.03,3.36,3146,Corporate,Office Supplies,0.4,Central,-94.2586,4,14.9,85850
0.07,3.71,3146,Corporate,Office Supplies,0.35,Central,6.3308,11,39.64,85850
0.06,19.99,3148,Corporate,Furniture,0.6,West,-66.8236,7,139.49,89716
0.06,320.98,3149,Corporate,Furniture,0.57,West,971.622,6,1952.43,89716
0.01,145.98,3151,Corporate,Furniture,0.69,West,-134.512,9,1370.79,88543
0.01,3502.14,3151,Corporate,Technology,0.57,West,-4075.933992,1,3501.79,88544
0.06,15.73,3151,Corporate,Office Supplies,0.56,West,-18.5588,4,63.04,88544
0.05,25.99,3151,Corporate,Office Supplies,0.56,West,220.3572,18,451.35,88545
0.04,17.24,3151,Home Office,Office Supplies,0.56,West,47.73,7,119.6,88546
0.02,5.98,3151,Corporate,Office Supplies,0.39,West,28.526,10,59.9,88547
0.01,99.23,3151,Corporate,Furniture,0.35,West,-87.46,1,99.22,88548
0.08,150.98,3154,Corporate,Technology,0.38,South,-3.948,8,1183.82,86899
0.03,17.7,3154,Consumer,Office Supplies,0.59,South,28.1826,11,201.77,86900
0.04,21.38,3154,Corporate,Office Supplies,0.59,South,-51.66,21,443.66,86901
0.02,60.22,3155,Corporate,Office Supplies,0.57,South,-193.914,9,541.76,86898
0.03,25.98,3155,Corporate,Furniture,0.6,South,57.546,4,107.66,86899
0.1,32.48,3155,Corporate,Office Supplies,0.81,South,-333.4254,10,318.83,86899
0.05,159.99,3155,Consumer,Technology,0.49,South,12.264,23,3600.65,86902
0.07,280.98,3167,Corporate,Furniture,0.78,South,-283.9914,14,3936.61,86491
0,4.98,3167,Corporate,Office Supplies,0.36,South,-195.342,15,78.31,86491
0.1,3.98,3167,Corporate,Office Supplies,0.51,South,-89.7092,11,42.46,86491
0.08,7.28,3169,Small Business,Office Supplies,0.37,South,-44.415,1,14.66,86490
0.1,7.28,3170,Corporate,Office Supplies,0.35,South,167.334,12,83.14,86489
0.06,10.97,3176,Consumer,Technology,0.64,South,65.598,19,215.25,90820
0.02,58.14,3176,Consumer,Furniture,0.61,South,0.258,22,1358.02,90821
0.03,15.57,3176,Consumer,Office Supplies,0.38,South,63.222,22,358.84,90821
0.1,62.18,3177,Consumer,Furniture,0.63,South,-29.666,9,511.57,90818
0.06,1.68,3177,Consumer,Office Supplies,0.35,South,-1319.5,5,8.65,90819
0.07,35.44,3179,Corporate,Office Supplies,0.38,Central,262.2,11,380,86989
0.08,170.98,3187,Small Business,Furniture,0.66,South,-119.812,1,199.48,89025
0.01,20.99,3191,Corporate,Technology,0.58,Central,-9.108,5,93.81,86447
0.09,35.94,3191,Corporate,Office Supplies,0.4,Central,172.5644,9,312.22,86448
0.1,4.98,3194,Consumer,Office Supplies,0.38,South,45.078,9,43.84,89805
0,22.84,3194,Consumer,Office Supplies,0.39,South,-110.376,6,141.74,89805
0.03,200.97,3196,Home Office,Technology,0.36,West,1951.3,43,8717.75,24294
0.03,200.97,3197,Home Office,Technology,0.36,Central,1538.7828,11,2230.12,90850
0.07,5.98,3205,Consumer,Office Supplies,0.6,West,32.83,10,56.4,87933
0.01,39.98,3206,Consumer,Technology,0.7,West,51.59,6,257.52,87933
0.06,218.08,3206,Consumer,Furniture,0.57,West,969.42,7,1488.51,87934
0.05,35.44,3206,Consumer,Office Supplies,0.38,West,553.3317,23,801.93,87935
0.03,4.98,3209,Corporate,Technology,0.64,West,-30.45,8,44.24,90739
0.1,7.31,3211,Corporate,Office Supplies,0.38,Central,55.0206,12,79.74,91522
0.1,20.99,3211,Corporate,Technology,0.81,Central,-43.65504,23,392.45,91522
0.03,6.68,3221,Corporate,Office Supplies,0.48,South,-577.304,7,48.32,90815
0.04,39.48,3222,Corporate,Technology,0.54,South,-1535.4864,8,332.16,90814
0,8.12,3222,Corporate,Technology,0.77,South,-159.32,17,147.62,90814
0.06,60.98,3224,Small Business,Furniture,0.7,South,-74.088,2,125.9,86508
0.1,208.16,3225,Small Business,Office Supplies,0.58,South,-137.522,4,768.81,86507
0.07,90.48,3226,Small Business,Office Supplies,0.4,South,-11.816,2,183.39,86507
0.01,9.48,3226,Small Business,Furniture,0.45,South,238.9338,1,12.9,86507
0.02,4.28,3226,Small Business,Office Supplies,0.56,South,-105.126,4,17.89,86507
0.06,22.24,3226,Small Business,Technology,0.43,South,95.388,12,255.88,86509
0.01,24.95,3229,Small Business,Office Supplies,0.39,Central,261.3858,15,378.82,87435
0,15.98,3230,Small Business,Technology,0.64,Central,-135.46,9,152.18,87435
0.06,4.91,3230,Small Business,Office Supplies,0.36,Central,-31.68825,10,53.89,87436
0.07,48.94,3230,Small Business,Office Supplies,0.35,Central,690.7038,21,1001.02,87436
0.06,115.99,3238,Corporate,Technology,0.58,West,-13.068,5,495.82,89564
0,7.28,3243,Small Business,Technology,0.68,East,-25.104,3,24.44,88329
0.06,5.18,3246,Small Business,Office Supplies,0.36,East,1.9504,4,21.86,88330
0.07,2.78,3248,Small Business,Office Supplies,0.36,South,-340.5311,17,47.12,87297
0.03,42.8,3249,Corporate,Office Supplies,0.36,East,462.921,16,670.9,87298
0.02,5.28,3251,Corporate,Office Supplies,0.4,East,-131.16,76,412.72,39076
0.01,11.34,3252,Small Business,Office Supplies,0.36,East,-11.83,1,14.52,87296
0.02,5.28,3252,Corporate,Office Supplies,0.4,East,-65.58,19,103.18,87299
0.06,47.98,3255,Home Office,Technology,0.71,South,596.808,2,97.96,90488
0.01,349.45,3257,Consumer,Furniture,,West,3739.3929,15,5419.41,88825
0,25.38,3257,Consumer,Furniture,0.5,West,470.338,26,700.41,88826
0.02,55.94,3258,Consumer,Technology,0.68,West,401.85,11,646.88,88824
0.07,105.34,3261,Consumer,Furniture,0.61,Central,710.6724,10,1029.96,90296
0.04,9.99,3264,Corporate,Office Supplies,0.4,West,-92.32,5,52.09,89835
0,122.99,3266,Corporate,Furniture,0.74,East,-1764.29,14,1794.88,89836
0.01,60.97,3269,Corporate,Office Supplies,0.56,East,527.8776,12,765.04,89836
0.02,13.48,3275,Home Office,Office Supplies,0.59,West,34.52,9,127.12,86233
0.04,449.99,3275,Small Business,Technology,0.52,West,3576.8841,12,5183.89,86234
0.01,5.84,3275,Small Business,Office Supplies,0.55,West,20.38,6,36.09,86234
0.06,89.83,3279,Home Office,Office Supplies,0.83,South,31.11,4,366.26,90766
0.1,13.43,3279,Home Office,Office Supplies,0.57,South,358.2954,12,157.99,90766
0.01,125.99,3279,Home Office,Technology,0.58,South,8.322,11,1212.88,90766
0.01,45.99,3279,Home Office,Technology,0.56,South,24.018,3,125.19,90767
0.05,363.25,3283,Corporate,Office Supplies,0.57,South,-269.7555,5,1867.04,90752
0.03,17.48,3283,Corporate,Technology,0.45,South,710.8074,31,537.8,90753
0.05,19.23,3284,Corporate,Furniture,0.44,South,-2133.278,6,119.78,90751
0.06,1.7,3285,Consumer,Technology,0.51,South,80.0712,7,12.15,90750
0.01,30.98,3285,Consumer,Office Supplies,0.4,South,896.406,9,288.42,90750
0.08,30.56,3287,Small Business,Office Supplies,0.35,West,352.8798,17,511.42,89897
0.04,33.89,3303,Home Office,Office Supplies,0.6,South,68.676,6,200.64,87795
0.06,11.33,3306,Small Business,Office Supplies,0.42,East,-15.92,1,17.62,90461
0.07,16.74,3307,Small Business,Office Supplies,0.81,East,-114.2,5,80.58,90462
0.1,6.64,3309,Small Business,Furniture,0.37,East,-25,4,25.31,90460
0.05,90.48,3310,Small Business,Office Supplies,0.4,East,255.1482,4,369.78,90460
0.06,6.45,3311,Small Business,Office Supplies,0.36,East,39.4266,9,57.14,90462
0.05,122.99,3314,Small Business,Furniture,0.74,East,-722.23,4,498.31,90462
0.03,20.98,3319,Small Business,Office Supplies,0.35,South,30.024,20,431.43,90104
0.08,3.28,3320,Small Business,Office Supplies,0.56,South,0.4266,18,57.24,90103
0.09,40.97,3320,Small Business,Office Supplies,0.59,South,66.216,22,824.7,90103
0.05,6.48,3324,Consumer,Office Supplies,0.37,West,-164.18,9,58.5,90985
0,8.74,3325,Consumer,Office Supplies,0.38,West,-79.4,14,131.62,90986
0.07,5.58,3325,Consumer,Office Supplies,0.46,West,23.046,23,121.46,90987
0.06,113.98,3327,Small Business,Furniture,0.69,Central,-127.3,3,356.14,87272
0.05,6.48,3327,Small Business,Office Supplies,0.37,Central,-52.77,4,27.08,87272
0.09,5.98,3331,Corporate,Office Supplies,0.68,South,-781.1342,11,65.85,86283
0.02,4,3331,Corporate,Office Supplies,0.37,South,-23.296,12,50.71,86284
0.08,6.48,3338,Consumer,Office Supplies,0.37,South,58.812,7,45,85979
0.03,2.61,3339,Consumer,Office Supplies,0.39,South,4.0443,7,19.02,85981
0.01,11.66,3339,Consumer,Office Supplies,0.58,South,-10.3684,16,193.87,85981
0.08,125.99,3340,Consumer,Technology,0.57,West,989.8119,14,1434.51,85980
0.03,194.3,3342,Home Office,Furniture,0.59,East,2861.01,42,8549.04,21572
0.03,194.3,3344,Home Office,Furniture,0.59,Central,1544.9307,11,2239.03,89928
0.07,7.68,3347,Consumer,Office Supplies,0.35,South,125.9982,1,22.13,89355
0.05,6.64,3347,Consumer,Furniture,0.37,South,-92.9292,5,34.17,89355
0.02,110.99,3347,Consumer,Technology,0.57,South,-39.809,1,94.3,89356
0.01,73.98,3350,Small Business,Technology,0.67,West,-29.0656,5,384.22,91296
0.1,10.89,3351,Small Business,Office Supplies,0.59,West,-19.2972,17,178.68,91297
0.06,6.7,3351,Small Business,Office Supplies,0.52,West,40.6556,12,79.39,91298
0.03,28.53,3354,Corporate,Office Supplies,0.38,West,137.6757,7,199.53,88589
0.07,5.98,3354,Corporate,Office Supplies,0.36,West,-62,6,37.05,88589
0.04,3.69,3354,Corporate,Office Supplies,0.38,West,47.5272,19,68.88,88590
0.1,120.98,3355,Corporate,Office Supplies,0.35,West,379.3965,5,549.85,88587
0.08,8.32,3355,Corporate,Technology,0.74,West,-41.83,6,48.99,88587
0.1,125.99,3355,Corporate,Technology,0.59,West,372.402,7,681.42,88587
0.07,5.34,3356,Corporate,Office Supplies,0.39,West,-116.3455,13,66.65,88588
0.03,160.98,3356,Corporate,Furniture,0.62,West,1304.9,18,2934.16,88588
0.04,65.99,3356,Corporate,Technology,0.56,West,605.0472,15,876.88,88588
0.09,28.53,3359,Home Office,Office Supplies,0.38,Central,107.45462,6,157.33,91437
0.02,9.11,3360,Home Office,Office Supplies,0.4,Central,18.41,3,27.37,91435
0.06,12.64,3361,Home Office,Furniture,0.48,Central,65.63,8,98.16,91435
0.04,7.96,3361,Home Office,Furniture,0.41,Central,-7.73,15,116.11,91436
0.03,4.98,3361,Home Office,Office Supplies,0.37,Central,-47.99525,19,95,91438
0.1,80.97,3366,Home Office,Technology,0.37,East,66.22,11,837.57,90501
0.02,6.48,3366,Home Office,Office Supplies,0.37,East,-23.53,8,56.22,90501
0.08,30.97,3367,Home Office,Technology,0.74,East,10.68,26,758.97,90502
0.1,4.13,3367,Home Office,Office Supplies,0.39,East,58.2636,18,84.44,90502
0.06,7.1,3369,Home Office,Office Supplies,0.39,East,-42.1705,4,29.99,90500
0.01,179.29,3374,Corporate,Furniture,0.76,East,66.36222,8,1487.9,87473
0.05,73.98,3374,Home Office,Technology,0.67,East,-1.904,8,600.4,87474
0,5.98,3374,Home Office,Office Supplies,0.36,East,-37.048,5,34.25,87474
0.09,3.57,3374,Home Office,Office Supplies,0.59,East,-56.888,9,31.45,87474
0,19.98,3379,Corporate,Office Supplies,0.38,South,-189.714,12,249.07,88837
0.05,3.14,3379,Home Office,Office Supplies,0.84,South,1628.37,18,59.22,88839
0.03,315.98,3380,Home Office,Office Supplies,0.38,South,-4.48,18,5572.18,88838
0.09,276.2,3380,Home Office,Furniture,,South,3193.284,11,2941.42,88838
0.03,63.94,3380,Home Office,Furniture,0.46,South,43.6917,8,522.46,88838
0.05,11.97,3381,Corporate,Office Supplies,0.6,South,349.0593,2,25.31,88836
0.02,28.53,3381,Home Office,Office Supplies,0.38,South,1.992,18,513.33,88840
0.04,2.98,3385,Corporate,Office Supplies,0.57,East,-22.01,5,15.7,88745
0.01,125.99,3385,Corporate,Technology,0.59,East,426.46032,6,680.65,88745
0,2.61,3386,Corporate,Office Supplies,0.39,East,19.5546,10,28.34,88746
0.04,25.38,3386,Corporate,Furniture,0.5,East,152.482,35,861.3,88746
0.03,95.99,3388,Corporate,Office Supplies,,West,67.012,9,894.64,90154
0.08,125.99,3393,Consumer,Technology,0.59,West,374.625,7,710.36,87908
0.08,4.48,3393,Consumer,Office Supplies,0.37,West,-3.2448,19,80.2,87909
0,1270.99,3397,Small Business,Office Supplies,0.35,Central,6384.4389,7,9252.81,87535
0.01,10.9,3397,Small Business,Office Supplies,0.59,Central,-116.76,18,207.31,87536
0.1,7.99,3397,Small Business,Technology,0.6,Central,-160.952,22,143.12,87536
0.08,11.97,3399,Small Business,Office Supplies,0.6,Central,-41.87,5,59.98,87534
0.1,9.38,3400,Small Business,Furniture,0.57,East,-24.7104,15,135.78,87537
0.1,105.98,3403,Consumer,Furniture,0.65,West,349.485,5,506.5,87530
